date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
4.4934	0.5244	0.8604	0.3182	0.00890	0.2472	500876	294245	14610	192021	34878	0.5369	0.8596	0.3301	0.00862	0.2896	500876	294245	14610	192021	34878
4.5208	0.5186	0.8851	0.2998	0.01015	0.2596	500789	270115	17668	213006	44660	0.5285	0.8873	0.2991	0.00994	0.2773	500789	270115	17668	213006	44660
4.5482	0.5512	0.9140	0.5320	0.01113	0.3352	500722	252422	15565	232735	40066	0.5537	0.9145	0.5179	0.01140	0.3159	500722	252422	15565	232735	40066
4.5756	0.5968	0.9393	1.1658	0.01265	0.3977	500653	246865	11447	242341	29561	0.6019	0.9370	1.2984	0.01173	0.4218	500653	246865	11447	242341	29561
4.6030	0.6303	0.9549	1.3907	0.01246	0.4536	500562	252419	7187	240956	18851	0.6340	0.5227	1.5837	0.01290	0.5064	500562	252419	7187	240956	18851
4.6304	0.6715	0.5495	2.1918	0.01171	0.5166	500443	263835	4943	231665	12613	0.6718	0.5400	1.8895	0.01236	0.5096	500443	263835	4943	231665	12613
4.6578	0.7144	0.5482	1.8144	0.01189	0.5368	500364	277190	3735	219439	9534	0.7171	0.5751	1.8025	0.01158	0.5411	500364	277190	3735	219439	9534
4.6852	0.7537	0.5896	2.9146	0.01183	0.4972	500267	290012	3474	206781	8614	0.7508	0.5848	2.5605	0.01086	0.5025	500267	290012	3474	206781	8614
4.7126	0.7891	0.5990	3.3824	0.01086	0.5297	500169	300959	3834	195376	9402	0.7922	0.4674	3.6049	0.01041	0.5150	500169	300959	3834	195376	9402
4.7400	0.8299	0.6296	2.7956	0.00979	0.6390	500125	307869	5219	187037	12495	0.8346	0.6359	2.9780	0.00967	0.6823	500125	307869	5219	187037	12495
4.7674	0.8253	0.5222	1.7562	0.00897	0.9966	500030	304917	9742	185371	21729	0.8314	0.5221	1.8265	0.00897	0.9833	500030	304917	9742	185371	21729
4.7948	0.6871	0.5495	0.6798	0.00799	0.8367	499900	271757	23563	204580	52696	0.7036	0.5493	0.7191	0.00811	0.9034	499900	271757	23563	204580	52696
4.8222	0.5201	0.5767	0.4059	0.00858	0.5145	499847	202525	36333	260989	92644	0.5378	0.5767	0.4176	0.00896	0.5392	499847	202525	36333	260989	92644
4.8496	0.4668	0.6021	0.3382	0.01180	0.3469	499722	165264	23699	310759	66252	0.4745	0.6034	0.3425	0.01156	0.3627	499722	165264	23699	310759	66252
4.8770	0.4717	0.6311	0.3160	0.01340	0.3071	499658	168810	10579	320269	28469	0.4561	0.6314	0.3092	0.01450	0.2821	499658	168810	10579	320269	28469
4.9044	0.4772	0.6575	0.2959	0.01495	0.2840	499591	188003	4720	306868	12395	0.4710	0.6585	0.2936	0.01557	0.3044	499591	188003	4720	306868	12395
4.9318	0.5186	0.6849	0.2899	0.01506	0.3786	499551	211685	2424	285442	6124	0.5119	0.6858	0.2878	0.01480	0.3789	499551	211685	2424	285442	6124
4.9592	0.5403	0.7114	0.4274	0.01443	0.5829	499480	235272	1517	262691	3817	0.5359	0.7134	0.4301	0.01362	0.5539	499480	235272	1517	262691	3817
4.9866	0.5874	0.7392	0.8353	0.01206	0.8101	499397	257173	1385	240839	3467	0.5839	0.7408	0.8353	0.01202	0.8005	499397	257173	1385	240839	3467
date	diversity	tmrca	netau	serialInterval	antigenicDiversity	totalN	totalS	totalI	totalR	totalCases	oneDiversity	oneTmrca	oneNetau	oneSerialInterval	oneAntigenicDiversity	oneN	oneS	oneI	oneR	oneCases
0.0000	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0	0.0000	0.0000	0.2740	0.00000	0.0000	500000	349900	100	150000	0
0.0277	0.0355	0.0274	0.2740	0.00347	0.0169	499949	256004	81917	162028	108784	0.0326	0.0274	0.2740	0.00336	0.0169	499949	256004	81917	162028	108784
0.0548	0.0542	0.0527	0.2740	0.00753	0.0313	499901	31323	77687	390891	253261	0.0530	0.0536	0.2740	0.00709	0.0269	499901	31323	77687	390891	253261
0.0822	0.0704	0.0808	0.2740	0.01409	0.0341	499765	59677	15010	425078	14265	0.0694	0.0805	0.2740	0.01438	0.0425	499765	59677	15010	425078	14265
0.1096	0.1092	0.1077	0.2740	0.02498	0.0668	500135	97406	3538	399191	4307	0.1078	0.1090	0.2740	0.02552	0.0600	500135	97406	3538	399191	4307
0.1370	0.1552	0.1366	0.2740	0.03116	0.0763	500436	134562	1171	364703	1725	0.1592	0.1363	0.2740	0.03237	0.0633	500436	134562	1171	364703	1725
0.1644	0.2188	0.1636	0.2740	0.03356	0.0629	500852	169230	511	331111	864	0.2215	0.1637	0.2740	0.03241	0.0789	500852	169230	511	331111	864
0.1918	0.2670	0.1910	0.2740	0.02717	0.0784	501149	200911	280	299958	495	0.2674	0.1911	0.2740	0.02536	0.0688	501149	200911	280	299958	495
0.2195	0.3189	0.2189	0.2740	0.01938	0.1388	501520	229905	150	271465	328	0.3119	0.2189	0.2740	0.01921	0.1378	501520	229905	150	271465	328
0.2468	0.3410	0.2466	0.2740	0.01781	0.2022	501884	256001	129	245754	251	0.3395	0.2466	0.2740	0.01824	0.2197	501884	256001	129	245754	251
0.2742	0.3858	0.2736	0.2740	0.01695	0.2389	502248	279779	121	222348	252	0.3835	0.2736	0.2740	0.01637	0.2480	502248	279779	121	222348	252
0.3016	0.4145	0.3010	2.2095	0.01610	0.2405	502502	301195	150	201157	256	0.4329	0.3011	2.1744	0.01507	0.2498	502502	301195	150	201157	256
0.3290	0.4796	0.3285	2.6344	0.01146	0.2237	502438	319893	192	182353	394	0.4814	0.3285	2.7956	0.01180	0.2454	502438	319893	192	182353	394
0.3564	0.5236	0.3560	1.9026	0.01163	0.2352	502381	336854	201	165326	480	0.5335	0.3562	2.4462	0.01123	0.2482	502381	336854	201	165326	480
0.3838	0.5709	0.3834	1.9998	0.01344	0.2843	502302	352127	245	149930	513	0.5768	0.3836	2.0446	0.01395	0.2906	502302	352127	245	149930	513
0.4112	0.5891	0.4107	1.3630	0.01236	0.3480	502220	365857	318	136045	656	0.5901	0.4108	1.4573	0.01287	0.3649	502220	365857	318	136045	656
0.4386	0.6370	0.4384	1.2231	0.00987	0.3714	502160	377955	550	123655	1116	0.6233	0.4382	1.2069	0.00930	0.3983	502160	377955	550	123655	1116
0.4660	0.7059	0.4655	1.0744	0.01075	0.4346	501999	387745	1059	113195	1993	0.6979	0.4658	0.9647	0.01030	0.3982	501999	387745	1059	113195	1993
0.4934	0.6898	0.4930	1.1137	0.01070	0.3999	501945	395089	1946	104910	3734	0.6905	0.4932	1.1658	0.00997	0.3938	501945	395089	1946	104910	3734
0.5208	0.7150	0.5205	1.4573	0.01056	0.3501	501800	398044	3705	100051	7295	0.7203	0.5203	1.2863	0.01042	0.3824	501800	398044	3705	100051	7295
0.5482	0.7373	0.5475	1.4573	0.01007	0.3533	501691	395189	6496	100006	12744	0.7076	0.5479	1.3046	0.01087	0.3398	501691	395189	6496	100006	12744
0.5756	0.7546	0.5747	1.2510	0.01106	0.3438	501592	385355	10062	106175	20069	0.7532	0.5752	1.2123	0.01095	0.3336	501592	385355	10062	106175	20069
0.6030	0.7717	0.6023	1.1658	0.01185	0.3356	501486	372660	11710	117116	23999	0.7821	0.6016	1.2016	0.01266	0.3309	501486	372660	11710	117116	23999
0.6304	0.8176	0.6296	1.2984	0.01272	0.3667	501350	362489	11032	127829	22537	0.8112	0.6292	1.1809	0.01338	0.3654	501350	362489	11032	127829	22537
0.6578	0.8555	0.6566	1.4971	0.01382	0.4592	501254	356668	9711	134875	19141	0.8507	0.6570	1.5746	0.01407	0.4447	501254	356668	9711	134875	19141
0.6852	0.8744	0.6832	1.6116	0.01300	0.6026	501146	354119	8320	138707	16561	0.8736	0.6837	1.5053	0.01340	0.6035	501146	354119	8320	138707	16561
0.7126	0.8804	0.7110	1.4122	0.01266	0.7919	501028	351129	8873	141026	17173	0.8681	0.7110	1.3978	0.01222	0.7825	501028	351129	8873	141026	17173
0.7400	0.8066	0.7385	0.8327	0.01039	0.6986	500864	339479	13474	147911	26163	0.7808	0.7388	0.7527	0.01094	0.6353	500864	339479	13474	147911	26163
0.7674	0.6898	0.7667	0.5092	0.01060	0.4267	500682	309743	22901	168038	45283	0.6902	0.7655	0.5160	0.01114	0.4204	500682	309743	22901	168038	45283
0.7948	0.6658	0.7905	0.4274	0.01119	0.4041	500580	265909	30618	204053	62325	0.6615	0.7910	0.4281	0.01098	0.3960	500580	265909	30618	204053	62325
0.8222	0.6543	0.8168	0.3832	0.01291	0.4773	500444	228958	29064	242422	59544	0.6516	0.8160	0.3848	0.01214	0.4732	500444	228958	29064	242422	59544
0.8493	0.6555	0.8464	0.3577	0.01480	0.6064	500346	210773	21903	267670	43892	0.6668	0.8429	0.3614	0.01438	0.6264	500346	210773	21903	267670	43892
0.8767	0.7127	0.8740	0.7172	0.01575	0.8236	500262	207274	15660	277328	30861	0.6606	0.8708	0.6227	0.01563	0.7692	500262	207274	15660	277328	30861
0.9041	0.6804	0.9025	1.1416	0.01565	0.9882	500138	211178	12377	276583	24174	0.6913	0.8986	1.0915	0.01512	0.9998	500138	211178	12377	276583	24174
0.9315	0.6113	0.9268	0.7761	0.01308	1.1159	500027	213340	13127	273560	25386	0.6228	0.9255	0.8154	0.01253	1.2093	500027	213340	13127	273560	25386
0.9589	0.5593	0.9556	0.5361	0.01139	0.8428	499889	204718	18477	276694	36338	0.5619	0.9499	0.5414	0.01067	0.8158	499889	204718	18477	276694	36338
0.9863	0.5610	0.9816	0.4628	0.01115	0.5735	499828	182470	25340	292018	50860	0.5480	0.7466	0.4528	0.01119	0.5261	499828	182470	25340	292018	50860
1.0137	0.5705	0.7729	0.4790	0.01193	0.3807	499780	162137	24381	313262	50672	0.5727	0.7748	0.4798	0.01287	0.3932	499780	162137	24381	313262	50672
1.0411	0.6080	0.7996	0.4807	0.01540	0.3500	499646	159073	17058	323515	34821	0.6129	1.0386	0.4866	0.01451	0.3596	499646	159073	17058	323515	34821
1.0685	0.6585	1.0371	0.4858	0.01642	0.3676	499595	169755	11009	318831	21667	0.6497	0.4944	0.4683	0.01633	0.3729	499595	169755	11009	318831	21667
1.0959	0.6964	0.8568	1.1860	0.01689	0.4205	499687	186757	7376	305554	14746	0.7027	1.0871	1.1275	0.01778	0.4040	499687	186757	7376	305554	14746
1.1233	0.7580	0.5496	4.0891	0.01611	0.5341	499962	206371	5396	288195	10693	0.7531	0.5496	3.6049	0.01649	0.5466	499962	206371	5396	288195	10693
1.1507	0.8251	0.5766	4.0290	0.01490	0.6264	500253	225682	4624	269947	9321	0.8188	0.5771	3.8052	0.01446	0.6150	500253	225682	4624	269947	9321
1.1781	0.8835	0.6041	2.6599	0.01381	0.6552	500574	242938	4829	252807	9548	0.8762	0.6044	2.7397	0.01331	0.6768	500574	242938	4829	252807	9548
1.2055	0.9126	0.6315	3.1491	0.01287	0.6849	500879	256731	5705	238443	11452	0.9098	0.6318	2.9146	0.01202	0.6608	500879	256731	5705	238443	11452
1.2329	0.9429	0.6593	3.4680	0.01164	0.6807	501178	264456	8075	228647	15994	0.9547	0.6590	3.7530	0.01156	0.6991	501178	264456	8075	228647	15994
1.2603	0.9225	0.6866	1.6022	0.01181	0.6399	501555	262494	12599	226462	25019	0.9103	0.6860	1.6706	0.01107	0.6289	501555	262494	12599	226462	25019
1.2877	0.8792	0.7140	0.9194	0.01096	0.6506	501851	247915	19090	234846	38250	0.8698	0.7130	0.8953	0.01041	0.6147	501851	247915	19090	234846	38250
1.3151	0.7732	0.7408	0.5479	0.01208	0.6768	501842	226988	22441	252413	45611	0.7953	0.7408	0.5829	0.01215	0.6447	501842	226988	22441	252413	45611
1.3425	0.6894	0.7689	0.4095	0.01282	0.6969	501737	209952	21427	270358	43419	0.6838	0.7653	0.4114	0.01405	0.7586	501737	209952	21427	270358	43419
1.3699	0.6067	0.7949	0.3433	0.01432	0.8505	501585	202634	17352	281599	35311	0.6229	0.7948	0.3517	0.01367	0.8307	501585	202634	17352	281599	35311
1.3973	0.5626	0.8227	0.4841	0.01364	0.8281	501480	203172	14075	284233	28127	0.5452	0.8227	0.4919	0.01453	0.7705	501480	203172	14075	284233	28127
1.4247	0.4982	0.8364	0.4114	0.01396	0.5875	501353	207779	11753	281821	23906	0.4906	0.7155	0.4023	0.01423	0.5818	501353	207779	11753	281821	23906
1.4521	0.5040	0.8508	0.3673	0.01436	0.4586	501270	215495	10115	275660	20452	0.5031	0.7445	0.3738	0.01445	0.4529	501270	215495	10115	275660	20452
1.4795	0.5252	0.7730	0.3273	0.01431	0.3470	501161	224886	9197	267078	18193	0.5126	0.7719	0.3219	0.01429	0.3265	501161	224886	9197	267078	18193
1.5068	0.5533	0.7934	0.4448	0.01370	0.3584	501059	234106	8771	258182	17366	0.5565	0.7970	0.4342	0.01388	0.3359	501059	234106	8771	258182	17366
1.5342	0.5914	0.8210	2.0914	0.01384	0.3392	501020	243131	8332	249557	16703	0.5947	0.8255	2.5368	0.01374	0.3895	501020	243131	8332	249557	16703
1.5616	0.6324	0.8388	7.6104	0.01414	0.4257	500916	251075	8434	241407	16782	0.6365	0.8466	7.2098	0.01356	0.4203	500916	251075	8434	241407	16782
1.5890	0.6889	0.4812	12.4533	0.01312	0.5312	500747	257249	8861	234637	17837	0.6852	0.8729	7.2098	0.01392	0.5206	500747	257249	8861	234637	17837
1.6164	0.7245	0.4437	4.8924	0.01339	0.5828	500599	260667	9902	230030	19688	0.7279	0.5079	5.9559	0.01245	0.5348	500599	260667	9902	230030	19688
1.6438	0.7788	0.4722	5.1693	0.01249	0.6017	500546	260555	11773	228218	23272	0.7703	0.4721	3.3824	0.01232	0.5822	500546	260555	11773	228218	23272
1.6712	0.8119	0.4934	3.2232	0.01246	0.5232	500491	255563	14161	230767	28067	0.8176	0.4947	3.6530	0.01184	0.5334	500491	255563	14161	230767	28067
1.6986	0.8514	0.5225	3.1133	0.01317	0.4745	500417	248516	15336	236565	30836	0.8490	0.5251	3.1491	0.01310	0.5101	500417	248516	15336	236565	30836
1.7260	0.8909	0.5504	2.5846	0.01363	0.5055	500354	242179	14903	243272	30373	0.8980	0.5503	2.9780	0.01351	0.5028	500354	242179	14903	243272	30373
1.7534	0.9398	0.5758	3.9139	0.01357	0.5778	500251	239123	13751	247377	27701	0.9378	0.5734	3.6530	0.01363	0.6064	500251	239123	13751	247377	27701
1.7808	0.9689	0.5905	3.0783	0.01386	0.6711	500138	238093	13030	249015	25893	0.9559	0.5552	3.2616	0.01347	0.7004	500138	238093	13030	249015	25893
1.8082	0.9606	0.6315	1.7907	0.01385	0.7712	500057	237706	12798	249553	25458	0.9550	0.5830	1.6406	0.01298	0.7522	500057	237706	12798	249553	25458
1.8356	0.9020	0.6105	0.9225	0.01309	0.6638	499969	235696	13844	250429	27352	0.9169	0.6105	0.9579	0.01361	0.6894	499969	235696	13844	250429	27352
1.8630	0.8583	0.6547	0.6342	0.01264	0.5277	499957	230215	15527	254215	31039	0.8667	0.6381	0.6554	0.01270	0.5840	499957	230215	15527	254215	31039
1.8904	0.8621	0.6649	0.5469	0.01198	0.5137	499816	222671	16834	260311	33578	0.9028	0.6653	0.6143	0.01300	0.5664	499816	222671	16834	260311	33578
1.9178	0.9955	0.6927	0.8277	0.01314	0.7716	499714	215363	17013	267338	34073	0.9695	0.6925	0.7325	0.01303	0.7310	499714	215363	17013	267338	34073
1.9452	1.0562	0.7200	1.2863	0.01330	1.0067	499611	207440	17936	274235	35309	1.0805	0.7200	1.4269	0.01224	0.9908	499611	207440	17936	274235	35309
1.9726	0.9527	0.7475	0.7043	0.01161	0.8452	499529	194695	20206	284628	40803	0.9912	0.7474	0.7653	0.01243	0.9403	499529	194695	20206	284628	40803
2.0000	0.8547	0.7745	0.5046	0.01247	0.6418	499447	180012	21896	297539	44114	0.8466	0.7751	0.4936	0.01269	0.6051	499447	180012	21896	297539	44114
2.0274	0.8318	0.8021	0.4398	0.01266	0.4636	499337	169683	20236	309418	40966	0.8051	0.8023	0.4254	0.01338	0.4354	499337	169683	20236	309418	40966
2.0548	0.8472	0.8288	0.4189	0.01403	0.3438	499273	169961	15755	313557	31393	0.8059	0.8292	0.3959	0.01393	0.3602	499273	169961	15755	313557	31393
2.0822	0.8772	0.8568	0.4157	0.01493	0.3507	499148	179072	11265	308811	22362	0.8463	0.8560	0.3982	0.01534	0.3583	499148	179072	11265	308811	22362
2.1096	0.9747	0.8845	1.4344	0.01529	0.4180	499466	193571	8308	297587	16202	0.9563	0.8845	1.4890	0.01605	0.4709	499466	193571	8308	297587	16202
2.1370	0.9997	0.9116	3.0783	0.01543	0.6489	499778	209476	6894	283408	13659	0.9739	0.9116	3.1133	0.01503	0.6912	499778	209476	6894	283408	13659
2.1644	0.9845	0.9392	2.8839	0.01426	1.1092	500100	223794	7276	269030	13824	0.9748	0.9389	2.6344	0.01331	1.1243	500100	223794	7276	269030	13824
2.1918	0.7839	0.9663	0.7486	0.01112	1.0731	500431	229024	11368	260039	21707	0.7728	0.9663	0.7248	0.01093	1.0442	500431	229024	11368	260039	21707
2.2192	0.5345	0.9930	0.3881	0.00952	0.5476	500736	213331	21697	265708	42369	0.5112	0.9933	0.3758	0.00956	0.5215	500736	213331	21697	265708	42369
2.2466	0.4573	1.0203	0.3113	0.01056	0.2465	501123	179046	30623	291454	62677	0.4623	1.0201	0.3096	0.01136	0.2395	501123	179046	30623	291454	62677
2.2740	0.4735	1.0455	0.2981	0.01359	0.1874	501476	158458	24987	318031	51654	0.4528	1.0423	0.2905	0.01323	0.1547	501476	158458	24987	318031	51654
2.3014	0.4962	1.0721	0.2860	0.01581	0.1376	501649	161647	14942	325060	29557	0.4876	1.0701	0.2833	0.01555	0.1408	501649	161647	14942	325060	29557
2.3288	0.5420	1.1019	0.4841	0.01752	0.1674	501564	177686	8396	315482	16388	0.5459	1.0971	0.4990	0.01720	0.1785	501564	177686	8396	315482	16388
2.3562	0.5875	1.1271	1.2863	0.01861	0.1908	501397	198911	4967	297519	9608	0.5924	1.1281	1.4122	0.01796	0.1916	501397	198911	4967	297519	9608
2.3836	0.6373	1.1536	5.1693	0.01778	0.3147	501293	221348	3364	276581	6547	0.6386	1.1495	5.2687	0.01787	0.3222	501293	221348	3364	276581	6547
2.4110	0.7080	1.1844	24.9066	0.01640	0.5251	501254	243113	2673	255468	5026	0.6938	1.1749	8.5616	0.01629	0.4473	501254	243113	2673	255468	5026
2.4384	0.7340	1.2093	8.8378	0.01539	0.7636	501201	263169	2356	235676	4708	0.7297	1.2071	8.5616	0.01454	0.7797	501201	263169	2356	235676	4708
2.4658	0.7542	0.4314	3.2616	0.01217	0.8795	501099	280478	2819	217802	5517	0.7431	0.4310	2.5605	0.01267	0.8779	501099	280478	2819	217802	5517
2.4932	0.7584	0.4585	1.4573	0.01062	0.7762	500987	292052	4918	204017	9615	0.7537	0.4584	1.4122	0.01051	0.7697	500987	292052	4918	204017	9615
2.5205	0.7405	0.4860	1.1560	0.00967	0.4894	500847	291695	10839	198313	20608	0.7491	0.4855	1.1964	0.00978	0.5249	500847	291695	10839	198313	20608
2.5479	0.7421	0.5130	1.4344	0.00990	0.3255	500788	269496	21538	209754	42495	0.7437	0.5134	1.5137	0.01016	0.3355	500788	269496	21538	209754	42495
2.5753	0.7594	0.5347	1.7340	0.01165	0.2916	500675	234051	28305	238319	57931	0.7558	0.5384	1.5656	0.01161	0.2817	500675	234051	28305	238319	57931
2.6027	0.7971	0.5668	1.8765	0.01357	0.3213	500548	211134	23721	265693	48729	0.7826	0.5648	1.7017	0.01318	0.3177	500548	211134	23721	265693	48729
2.6301	0.8248	0.5945	1.8512	0.01518	0.3882	500522	207080	15822	277620	31287	0.8114	0.5840	1.6604	0.01513	0.3486	500522	207080	15822	277620	31287
2.6575	0.8278	0.6147	1.9431	0.01652	0.5041	500433	215865	9609	274959	19138	0.8472	0.6204	2.6860	0.01694	0.5135	500433	215865	9609	274959	19138
2.6849	0.8729	0.6415	2.7126	0.01621	0.6908	500391	229657	6776	263958	13283	0.8607	0.6463	2.2274	0.01640	0.7028	500391	229657	6776	263958	13283
2.7123	0.8401	0.6430	1.2743	0.01487	0.7647	500319	243701	5998	250620	11803	0.8343	0.6712	1.2802	0.01536	0.7410	500319	243701	5998	250620	11803
2.7397	0.7936	0.6693	0.8327	0.01343	0.6925	500252	255280	6585	238387	12935	0.7812	0.6690	0.7674	0.01240	0.6920	500252	255280	6585	238387	12935
2.7671	0.7381	0.6929	0.5269	0.01225	0.4560	500127	261141	9270	229716	17787	0.7368	0.6971	0.5299	0.01316	0.4905	500127	261141	9270	229716	17787
2.7945	0.7011	0.7155	0.7153	0.01135	0.3503	500007	257506	13492	229009	26722	0.7101	0.7085	0.7527	0.01229	0.3062	500007	257506	13492	229009	26722
2.8219	0.7325	0.7414	4.4914	0.01156	0.3206	499937	246822	17382	235733	34272	0.7172	0.7197	4.2150	0.01164	0.3163	499937	246822	17382	235733	34272
2.8493	0.7661	0.7616	7.2098	0.01260	0.4008	499883	233602	18561	247720	37711	0.7622	0.6193	7.8278	0.01203	0.3679	499883	233602	18561	247720	37711
2.8767	0.8002	0.6471	6.6823	0.01389	0.4715	499881	225591	16782	257508	34008	0.8053	0.7760	5.1693	0.01458	0.5184	499881	225591	16782	257508	34008
2.9041	0.8354	0.6742	2.7956	0.01418	0.6593	499811	222767	14757	262287	29174	0.8529	0.6748	2.7674	0.01416	0.6270	499811	222767	14757	262287	29174
2.9315	0.8778	0.7022	1.4809	0.01467	0.7007	499739	223135	13175	263429	26241	0.8784	0.7023	1.6406	0.01444	0.7179	499739	223135	13175	263429	26241
2.9589	0.9044	0.7297	1.0261	0.01375	0.7221	499640	225431	12112	262097	24175	0.9326	0.7290	1.0036	0.01366	0.6678	499640	225431	12112	262097	24175
2.9863	0.9518	0.7568	0.8456	0.01275	0.6451	499536	227537	12130	259869	24069	0.9443	0.7571	0.8353	0.01330	0.6073	499536	227537	12130	259869	24069
3.0137	1.0069	0.7842	1.7676	0.01370	0.6129	499417	228498	12781	258138	25372	0.9702	0.7845	1.7562	0.01342	0.6539	499417	228498	12781	258138	25372
3.0411	0.9871	0.8115	1.7790	0.01263	0.7339	499311	227141	13709	258461	27335	0.9800	0.8116	1.8144	0.01301	0.6919	499311	227141	13709	258461	27335
3.0685	0.9179	0.8395	1.1560	0.01278	0.8122	499268	223151	15361	260756	30609	0.9254	0.8388	1.0578	0.01194	0.7972	499268	223151	15361	260756	30609
3.0959	0.8102	0.8663	0.6241	0.01209	0.7956	499380	213990	18098	267292	35919	0.8084	0.8664	0.6075	0.01153	0.7842	499380	213990	18098	267292	35919
3.1233	0.7065	0.8930	0.4866	0.01269	0.6335	499683	202145	19616	277922	39738	0.7044	0.8940	0.4815	0.01214	0.6472	499683	202145	19616	277922	39738
3.1507	0.6341	0.9190	0.4164	0.01286	0.6162	499997	193371	18503	288123	37605	0.6029	0.9211	0.3875	0.01301	0.6013	499997	193371	18503	288123	37605
3.1781	0.5916	0.9466	0.3521	0.01472	0.6038	500328	192795	14926	292607	30431	0.5711	0.9486	0.3420	0.01353	0.5935	500328	192795	14926	292607	30431
3.2055	0.5923	0.9705	0.7568	0.01448	0.6982	500673	198257	12122	290294	24358	0.5936	0.9749	0.7506	0.01375	0.6795	500673	198257	12122	290294	24358
3.2329	0.5947	1.0021	0.8535	0.01372	0.7666	500937	206267	10504	284166	21133	0.5889	0.9871	0.8698	0.01371	0.7372	500937	206267	10504	284166	21133
3.2603	0.6081	1.0284	1.2802	0.01417	0.7826	501277	215191	10206	275880	20106	0.6063	1.0227	1.2684	0.01402	0.7843	501277	215191	10206	275880	20106
3.2877	0.6296	0.5977	1.0339	0.01330	0.7856	501643	221400	10916	269327	21505	0.6205	0.6000	0.9415	0.01218	0.8182	501643	221400	10916	269327	21505
3.3153	0.6363	0.6274	0.7761	0.01227	0.7651	501604	223023	12672	265909	25598	0.6329	0.6188	0.7445	0.01256	0.7702	501604	223023	12672	265909	25598
3.3427	0.6209	0.6100	0.8430	0.01235	0.7064	501498	220930	14648	265920	28984	0.6357	0.6533	0.9225	0.01230	0.7279	501498	220930	14648	265920	28984
3.3701	0.6198	0.6429	0.6477	0.01276	0.5878	501396	217110	15256	269030	30902	0.6192	0.6797	0.6634	0.01265	0.6068	501396	217110	15256	269030	30902
3.3975	0.6119	0.5612	0.4724	0.01401	0.4559	501331	214250	14803	272278	30148	0.5882	0.4888	0.4342	0.01375	0.4199	501331	214250	14803	272278	30148
3.4249	0.6151	0.5173	0.3821	0.01466	0.3215	501226	215778	12918	272530	26116	0.6223	0.5522	0.3925	0.01419	0.3112	501226	215778	12918	272530	26116
3.4523	0.6400	0.5385	1.0829	0.01493	0.2519	501096	220872	11091	269133	22035	0.6394	0.5425	1.1228	0.01441	0.2606	501096	220872	11091	269133	22035
3.4797	0.6691	0.5688	3.7530	0.01473	0.2196	500985	229643	9014	262328	18126	0.6646	0.5662	4.0891	0.01525	0.2168	500985	229643	9014	262328	18126
3.5071	0.7032	0.5882	9.4473	0.01450	0.2355	500835	240608	7326	252901	14629	0.7127	0.5947	7.4047	0.01481	0.2568	500835	240608	7326	252901	14629
3.5345	0.7481	0.6062	19.5695	0.01491	0.3509	500757	252446	6534	241777	12954	0.7564	0.6178	27.3973	0.01518	0.3522	500757	252446	6534	241777	12954
3.5619	0.7958	0.6518	7.4047	0.01473	0.6863	500723	264119	6174	230430	12347	0.7984	0.6526	7.6104	0.01379	0.6931	500723	264119	6174	230430	12347
